<org.opsli.plugins.redis.conf.RedisPluginConfig: void <clinit>()>-><org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: void <init>(java.lang.Class)>
<org.opsli.plugins.pagehelper.PageHelperAutoConfiguration: void afterPropertiesSet()>-><org.redisson.iterator.RedissonListIterator: boolean hasNext()>
<org.opsli.core.base.controller.BaseRestController: void <clinit>()>-><org.slf4j.LoggerFactory: org.slf4j.Logger getLogger(java.lang.Class)>
<org.apache.commons.beanutils.ConvertUtilsBean: java.lang.Object convert(java.lang.Object,java.lang.Class)>-><org.opsli.plugins.security.exception.AuthException: java.lang.String toString()>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: org.opsli.api.wrapper.system.user.UserModel insert(org.opsli.api.wrapper.system.user.UserModel)>-><org.opsli.api.wrapper.system.user.UserModel: void setIzExistOrg(java.lang.String)>
<org.opsli.core.filters.interceptor.UserAuthInterceptor: boolean preHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object)>-><java.io.InvalidClassException: java.lang.String getMessage()>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper updatePasswordById(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.core.utils.CryptoUtil: java.lang.Object asymmetricDecryptToObj(java.lang.String)>
<java.util.concurrent.ConcurrentHashMap$Node: java.util.concurrent.ConcurrentHashMap$Node find(int,java.lang.Object)>-><org.opsli.plugins.redisson.properties.RedissonProperties: boolean equals(java.lang.Object)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><com.google.common.util.concurrent.MoreExecutors$ListeningDecorator: java.lang.String toString()>
<org.opsli.core.utils.JWTBizUtil: java.lang.String generate(java.util.Map,java.lang.String,java.lang.Integer)>-><cn.hutool.jwt.signers.JWTSignerUtil: cn.hutool.jwt.signers.JWTSigner hs256(byte[])>
<org.opsli.api.wrapper.system.dict.DictWrapper: boolean equals(java.lang.Object)>-><java.lang.String: boolean equals(java.lang.Object)>
<org.opsli.core.cache.SecurityCache: java.lang.Object getHashCacheObject(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.lang.String)>-><reactor.core.publisher.FluxOnAssembly$OnAssemblyException: java.lang.String getMessage()>
<org.opsli.core.base.controller.BaseRestController: void handleTreeHasChildren(java.util.List,java.util.Map)>-><java.util.Collections$UnmodifiableCollection$1: java.lang.Object next()>
<org.opsli.core.utils.UserTokenUtil: org.opsli.common.exception.TokenException lambda$getUserIdByToken$1()>-><org.opsli.common.exception.TokenException: void <init>(org.opsli.common.base.msg.BaseMsg)>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getMenuTrees(java.util.List)>-><org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getMenuTrees(java.util.List,java.lang.String,int)>
<org.opsli.modulars.system.menu.web.MenuRestController: org.opsli.api.base.result.ResultWrapper findMenuTreePage(javax.servlet.http.HttpServletRequest)>-><org.opsli.core.persistence.querybuilder.WebQueryBuilder: void <init>(java.lang.Class,java.util.Map)>
<org.opsli.modulars.system.menu.web.MenuRestController: boolean lambda$findMenuTree$1(org.opsli.api.wrapper.system.menu.MenuModel)>-><java.lang.String: boolean equals(java.lang.Object)>
<org.opsli.core.utils.DistributedLockUtil: void <init>()>-><java.lang.Object: void <init>()>
<org.opsli.modulars.generator.logs.wrapper.GenLogsModel: java.lang.String toString()>-><org.opsli.modulars.generator.logs.wrapper.GenLogsModel: java.lang.String getTemplateId()>
<org.opsli.plugins.redis.RedisPlugin: boolean expireAt(java.lang.String,java.util.Date)>-><java.io.WriteAbortedException: java.lang.String getMessage()>
<java.util.Hashtable: java.lang.Object putIfAbsent(java.lang.Object,java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: boolean equals(java.lang.Object)>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: boolean resetPassword(org.opsli.api.wrapper.system.user.UserPassword)>-><org.opsli.api.wrapper.system.user.UserPassword: void setPasswordLevel(java.lang.String)>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: void clearCache(java.util.List)>-><java.util.Collections$SingletonList: java.util.Iterator iterator()>
<com.google.common.collect.ImmutableSet$RegularSetBuilderImpl: com.google.common.collect.ImmutableSet$SetBuilderImpl insertInHashTable(java.lang.Object)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache: int hashCode()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><io.netty.resolver.dns.SequentialDnsServerAddressStream: java.lang.String toString()>
<org.opsli.modulars.system.login.handler.success.LoginClearErrorSuccessHandler: void <init>(org.opsli.plugins.redis.RedisPlugin)>-><synthetic.method.SingletonFactory: org.opsli.plugins.redis.RedisPlugin getRedisPlugin()>
<org.opsli.modulars.generator.template.web.GenTemplateRestController: org.opsli.api.base.result.ResultWrapper del(java.lang.String)>-><org.opsli.core.base.controller.BaseRestController: void demoError()>
<org.yaml.snakeyaml.constructor.BaseConstructor: void constructSet2ndStep(org.yaml.snakeyaml.nodes.MappingNode,java.util.Set)>-><org.opsli.api.wrapper.system.menu.MenuModel: int hashCode()>
<org.opsli.core.cache.SecurityCache: java.lang.Object get(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function,boolean)>-><com.fasterxml.jackson.core.JsonProcessingException: java.lang.String getMessage()>
<org.opsli.plugins.redis.RedisPlugin: boolean expireAt(java.lang.String,java.util.Date)>-><java.nio.charset.MalformedInputException: java.lang.String getMessage()>
<com.fasterxml.jackson.databind.ser.std.ToStringSerializer: java.lang.String valueToString(java.lang.Object)>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: java.lang.String toString()>
<org.opsli.modulars.system.tenant.web.TenantRestController: org.opsli.api.base.result.ResultWrapper getTenantByUsable(java.lang.String)>-><com.baomidou.mybatisplus.core.conditions.interfaces.Compare: java.lang.Object eq(java.lang.Object,java.lang.Object)>
<cn.hutool.core.util.StrUtil: java.lang.String str(java.lang.Object,java.nio.charset.Charset)>-><org.opsli.plugins.security.exception.AuthServiceException: java.lang.String toString()>
<org.opsli.common.utils.ZipUtils$3: void <init>(int)>-><java.util.HashMap: void <init>(int)>
<org.opsli.plugins.excel.listener.BatchExcelListener: boolean checkObjAllFieldsIsNull(java.lang.Object)>-><java.lang.String: boolean equals(java.lang.Object)>
<org.opsli.modulars.generator.logs.web.GenLogsRestController: void create(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>-><java.util.MissingFormatArgumentException: java.lang.String getMessage()>
<org.opsli.common.msg.ValidatorMsg: java.lang.String getMessage()>-><java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.opsli.plugins.redisson.properties.RedissonProperties: java.lang.String toString()>
<org.springframework.beans.factory.support.PropertiesBeanDefinitionReader: void registerBeanDefinition(java.lang.String,java.util.Map,java.lang.String,java.lang.String)>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: java.lang.String toString()>
<org.opsli.core.autoconfigure.properties.GlobalProperties: java.lang.String toString()>-><java.lang.StringBuilder: java.lang.String toString()>
<org.opsli.modulars.system.options.web.SysOptionsRestController: org.opsli.api.base.result.ResultWrapper findPage(java.lang.Integer,java.lang.Integer,javax.servlet.http.HttpServletRequest)>-><org.opsli.common.enums.DictType: java.lang.String getValue()>
<org.opsli.modulars.generator.table.web.GenTableRestController: org.opsli.api.base.result.ResultWrapper update(org.opsli.modulars.generator.table.wrapper.GenTableAndColumnModel)>-><org.opsli.api.base.result.ResultWrapper: org.opsli.api.base.result.ResultWrapper getSuccessResultWrapperByMsg(java.lang.String)>
<org.opsli.common.enums.LoginFromEnum: org.opsli.common.enums.LoginFromEnum getByBean(java.lang.Object)>-><cn.hutool.core.bean.BeanUtil: java.lang.Object getFieldValue(java.lang.Object,java.lang.String)>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: org.opsli.api.wrapper.system.user.UserModel update(org.opsli.api.wrapper.system.user.UserModel)>-><org.opsli.api.wrapper.system.user.UserModel: void setEnable(java.lang.String)>
<org.opsli.core.utils.OrgUtil: void lambda$null$0(java.lang.String,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.AbstractMap$1$1: java.lang.Object next()>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper findPage(java.lang.Integer,java.lang.Integer,java.lang.String,javax.servlet.http.HttpServletRequest)>-><java.util.TreeMap$EntryIterator: java.lang.Object next()>
<org.opsli.core.cache.SecurityCache: java.lang.Object get(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function,boolean)>-><org.opsli.core.cache.SecurityCache: java.lang.Object getCacheObject(org.springframework.data.redis.core.RedisTemplate,java.lang.String)>
<org.opsli.plugins.generator.strategy.create.CodeBuilder: java.util.Map createCode(org.opsli.modulars.generator.logs.wrapper.GenBuilderModel,org.opsli.modulars.generator.template.wrapper.GenTemplateDetailModel,java.lang.String)>-><com.google.common.collect.Maps: java.util.HashMap newHashMapWithExpectedSize(int)>
<org.opsli.core.utils.UserUtil: java.util.List getUserAllPermsByUserId(java.lang.String)>-><java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.opsli.plugins.security.vo.AuthResultWrapper: org.opsli.plugins.security.vo.AuthResultWrapper getCustomResultWrapper(int,java.lang.String)>-><org.opsli.plugins.security.vo.AuthResultWrapper: org.opsli.plugins.security.vo.AuthResultWrapper$AuthResultWrapperBuilder builder()>
<org.opsli.common.utils.RateLimiterUtil: boolean enter(java.lang.String,java.lang.String,java.lang.Double)>-><org.opsli.common.utils.RateLimiterUtil$RateLimiterInner: void <init>()>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper findPageByTenant(java.lang.Integer,java.lang.Integer,javax.servlet.http.HttpServletRequest)>-><java.util.Collections$EmptyIterator: boolean hasNext()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><com.google.gson.internal.bind.TypeAdapters$32: java.lang.String toString()>
<org.apache.commons.beanutils.converters.AbstractConverter: java.lang.String convertToString(java.lang.Object)>-><org.opsli.api.wrapper.system.dict.DictWrapper: java.lang.String toString()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser: java.lang.String toString()>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper updatePassword(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.common.utils.WrapperUtil: java.lang.Object transformInstance(java.lang.Object,java.lang.Class)>
<org.springframework.boot.convert.CharSequenceToObjectConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String toString()>
<synthetic.method.SingletonFactory: void <clinit>()>-><org.opsli.core.listener.ApplicationReadyEventListener: void <init>()>
<org.opsli.core.filters.aspect.LimiterAop: void limiterHandle(org.aspectj.lang.JoinPoint)>-><java.io.InvalidClassException: java.lang.String getMessage()>
<java.util.HashMap$TreeNode: java.util.HashMap$TreeNode find(int,java.lang.Object,java.lang.Class)>-><org.opsli.modulars.generator.logs.wrapper.GenBuilderModel: boolean equals(java.lang.Object)>
<com.alibaba.fastjson.parser.DefaultJSONParser: void parseArray(java.lang.reflect.Type,java.util.Collection,java.lang.Object)>-><org.opsli.modulars.generator.logs.wrapper.GenBuilderModel: java.lang.String toString()>
<org.opsli.modulars.tools.oss.web.OssRestController: org.opsli.api.base.result.ResultWrapper upload(org.springframework.web.multipart.MultipartHttpServletRequest)>-><java.util.Collections$UnmodifiableList: java.lang.Object get(int)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.springframework.expression.TypedValue: java.lang.String toString()>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getBeanMapList(java.util.List,java.lang.String[])>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String getMenuName()>
<org.opsli.core.cache.SecurityCache: java.util.Map hGetAll(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function)>-><org.springframework.core.NestedIOException: java.lang.String getMessage()>
<org.opsli.common.utils.Props: java.lang.Object getObject(java.lang.String[])>-><java.util.Collections$EmptyMap: java.lang.Object get(java.lang.Object)>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: void clearCache(java.util.List)>-><java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1: java.lang.Object next()>
<org.opsli.modulars.system.login.web.LoginByAccountRestController: void login(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.core.utils.ValidatorUtil: void verify(java.lang.Object)>
<org.opsli.core.utils.UserUtil: boolean refreshUserDefOrg(java.lang.String)>-><java.lang.StringBuilder: void <init>()>
<org.opsli.plugins.generator.strategy.create.CodeBuilder: java.lang.String handleReplace(java.lang.String,org.opsli.modulars.generator.logs.wrapper.GenBuilderModel)>-><cn.hutool.core.convert.Convert: java.lang.String toStr(java.lang.Object)>
<org.opsli.plugins.excel.ExcelPlugin: void writeExcel(javax.servlet.http.HttpServletResponse,java.util.List,java.lang.String,java.lang.String,java.lang.Class,com.alibaba.excel.support.ExcelTypeEnum)>-><java.awt.HeadlessException: java.lang.String getMessage()>
<org.opsli.core.cache.SecurityCache: void hPut(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.lang.String,java.lang.Object)>-><java.lang.RuntimeException: void <init>(java.lang.String)>
<org.opsli.modulars.generator.importable.ImportTableUtil: java.util.List findTables(java.lang.String)>-><java.util.ArrayList: boolean addAll(java.util.Collection)>
<org.opsli.core.filters.aspect.ValidatorAop: void validation(org.aspectj.lang.JoinPoint)>-><java.net.URISyntaxException: java.lang.String getMessage()>
<org.opsli.core.base.controller.BaseRestController: java.util.List handleTreeHasChildren(java.util.List,java.util.function.Function)>-><java.util.JumboEnumSet$EnumSetIterator: boolean hasNext()>
<org.opsli.core.base.controller.BaseRestController: java.util.List handleTreeHasChildren(java.util.List,java.util.function.Function)>-><java.util.EnumMap$EnumMapIterator: boolean hasNext()>
<java.util.Vector: int indexOf(java.lang.Object,int)>-><org.opsli.plugins.security.exception.AuthServiceException: boolean equals(java.lang.Object)>
<org.opsli.core.utils.ExcelUtil: java.util.List handleDatas(java.util.List,java.lang.Class,org.opsli.common.enums.ExcelOperate)>-><kotlin.collections.AbstractCollection: int size()>
<org.opsli.modulars.generator.importable.service.MySQLDatabaseTableServiceImpl: void <clinit>()>-><org.opsli.common.utils.Props: java.util.List getList(java.lang.String)>
<org.opsli.core.utils.excel.factory.ModelFactoryHelper: org.opsli.core.utils.excel.factory.AbstractModelHelper getModelHelper(java.lang.Class)>-><java.beans.PropertyDescriptor: void <init>(java.lang.String,java.lang.Class)>
<cn.hutool.json.serialize.JSONWriter: cn.hutool.json.serialize.JSONWriter writeObjValue(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String toString()>
<org.opsli.core.filters.aspect.ValidatorAop: void validation(org.aspectj.lang.JoinPoint)>-><org.springframework.core.NestedRuntimeException: java.lang.String getMessage()>
<java.util.Hashtable: boolean containsKey(java.lang.Object)>-><org.opsli.api.wrapper.system.dict.DictWrapper: boolean equals(java.lang.Object)>
<java.util.concurrent.ConcurrentHashMap$TreeBin: java.util.concurrent.ConcurrentHashMap$TreeNode putTreeVal(int,java.lang.Object,java.lang.Object)>-><org.opsli.plugins.redisson.properties.RedissonProperties: boolean equals(java.lang.Object)>
<org.apache.commons.beanutils.converters.NumberConverter: java.lang.String convertToString(java.lang.Object)>-><org.opsli.modulars.generator.logs.wrapper.GenBuilderModel: java.lang.String toString()>
<org.opsli.core.persistence.querybuilder.WebQueryBuilder: boolean validationField(java.lang.String)>-><org.opsli.core.persistence.querybuilder.conf.WebQueryConf: boolean hashKey(java.lang.String)>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: void clearCache(java.util.List)>-><java.util.IdentityHashMap$KeyIterator: java.lang.Object next()>
<com.google.common.collect.Lists: int indexOfRandomAccess(java.util.List,java.lang.Object)>-><org.opsli.plugins.redisson.properties.RedissonProperties: boolean equals(java.lang.Object)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><java.lang.invoke.InvokerBytecodeGenerator$CpPatch: java.lang.String toString()>
<java.util.HashMap: java.util.HashMap$Node getNode(int,java.lang.Object)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: boolean equals(java.lang.Object)>
<org.opsli.core.utils.TenantUtil: org.opsli.api.wrapper.system.tenant.TenantModel getTenant(java.lang.String)>-><java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.opsli.api.base.result.ResultWrapper: org.opsli.api.base.result.ResultWrapper getErrorResultWrapper(java.lang.Object)>-><org.opsli.api.base.result.ResultWrapper$ResultWrapperBuilder: org.opsli.api.base.result.ResultWrapper$ResultWrapperBuilder timestamp(long)>
<java.text.AttributedString: boolean valuesMatch(java.lang.Object,java.lang.Object)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache: boolean equals(java.lang.Object)>
<com.sun.jmx.mbeanserver.Util: int hashCode(java.lang.String[],java.lang.Object[])>-><org.opsli.common.utils.RateLimiterUtil$RateLimiterInner: int hashCode()>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: void clearCache(java.util.List)>-><java.util.AbstractList$Itr: boolean hasNext()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.springframework.data.convert.CustomConversions$StoreConversions: java.lang.String toString()>
<com.alibaba.fastjson.JSONObject: boolean containsKey(java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>
<org.opsli.core.utils.OptionsUtil: java.util.Map convertOptionsMap(java.util.List)>-><io.netty.util.collection.IntObjectHashMap$2$1: boolean hasNext()>
<java.util.Hashtable: boolean containsKey(java.lang.Object)>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: boolean equals(java.lang.Object)>
<org.opsli.core.base.controller.BaseRestController: void handleTreeHasChildren(java.util.List,java.util.Map)>-><cn.hutool.core.lang.tree.Tree: void putExtra(java.lang.String,java.lang.Object)>
<java.util.ArrayList: boolean remove(java.lang.Object)>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: boolean equals(java.lang.Object)>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getBeanMapList(java.util.List,java.lang.String[])>-><java.util.AbstractMap$1$1: java.lang.Object next()>
<org.opsli.plugins.excel.ExcelPlugin: void writeExcel(javax.servlet.http.HttpServletResponse,java.util.List,java.lang.String,java.lang.String,java.lang.Class,com.alibaba.excel.support.ExcelTypeEnum)>-><java.util.IllegalFormatWidthException: java.lang.String getMessage()>
<org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>-><java.lang.StringBuilder: void <init>()>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: void <init>(org.opsli.modulars.system.user.mapper.UserMapper,org.opsli.modulars.system.role.service.IRoleService,org.opsli.modulars.system.user.service.IUserRoleRefService,org.springframework.security.crypto.password.PasswordEncoder)>-><synthetic.method.SingletonFactory: org.opsli.modulars.system.role.service.impl.RoleServiceImpl getRoleServiceImpl()>
<org.opsli.modulars.generator.logs.service.impl.GenLogsServiceImpl: void create(org.opsli.modulars.generator.logs.wrapper.GenLogsModel,javax.servlet.http.HttpServletResponse)>-><org.opsli.modulars.generator.column.service.impl.GenTableColumnServiceImpl: java.util.List getByTableId(java.lang.String)>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getBeanMapList(java.util.List,java.lang.String[])>-><io.netty.util.internal.shaded.org.jctools.queues.atomic.BaseMpscLinkedAtomicArrayQueue$WeakIterator: java.lang.Object next()>
<java.util.concurrent.CopyOnWriteArrayList: int hashCode()>-><org.opsli.plugins.security.exception.AuthServiceException: int hashCode()>
<org.opsli.core.utils.CaptchaUtil: void validate(java.lang.String,java.lang.String)>-><java.lang.StringBuilder: void <init>()>
<org.opsli.core.utils.JWTBizUtil: void verify(java.lang.String,java.lang.String)>-><cn.hutool.jwt.JWTValidator: cn.hutool.jwt.JWTValidator validateDate()>
<java.util.HashMap$TreeNode: java.util.HashMap$TreeNode putTreeVal(java.util.HashMap,java.util.HashMap$Node[],int,java.lang.Object,java.lang.Object)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache: boolean equals(java.lang.Object)>
<com.alibaba.fastjson.serializer.SerializeFilterable: java.lang.Object processValue(com.alibaba.fastjson.serializer.JSONSerializer,com.alibaba.fastjson.serializer.BeanContext,java.lang.Object,java.lang.String,java.lang.Object,int)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache: java.lang.String toString()>
<com.alibaba.druid.pool.DruidDataSource: void setConnectProperties(java.util.Properties)>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: boolean equals(java.lang.Object)>
<org.opsli.plugins.redisson.RedissonManager$RedissonConfigFactory: void <init>()>-><java.lang.StringBuilder: java.lang.String toString()>
<java.util.ArrayList: boolean remove(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<org.opsli.core.autoconfigure.properties.GlobalProperties: int hashCode()>-><org.opsli.core.autoconfigure.properties.GlobalProperties: java.lang.String getSystemName()>
<org.springframework.expression.spel.ast.QualifiedIdentifier: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: java.lang.String toString()>
<org.opsli.core.utils.CaptchaUtil: boolean delCaptcha(java.lang.String)>-><org.opsli.core.cache.CacheUtil: java.lang.String formatKey(java.lang.String)>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper findPage(java.lang.Integer,java.lang.Integer,java.lang.String,javax.servlet.http.HttpServletRequest)>-><java.util.SubList$1: java.lang.Object next()>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getBeanMapList(java.util.List,java.lang.String[])>-><java.util.Collections$1: java.lang.Object next()>
<org.opsli.core.utils.ExcelUtil: java.util.List handleDatas(java.util.List,java.lang.Class,org.opsli.common.enums.ExcelOperate)>-><io.netty.util.internal.shaded.org.jctools.queues.atomic.BaseMpscLinkedAtomicArrayQueue$WeakIterator: boolean hasNext()>
<org.opsli.core.persistence.querybuilder.chain.QueryDataPermsHandler: com.baomidou.mybatisplus.core.conditions.query.QueryWrapper handleDataPermsCondition(org.opsli.core.persistence.querybuilder.conf.WebQueryConf,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.Collections$EmptyIterator: java.lang.Object next()>
<org.opsli.core.base.controller.BaseRestController: java.util.List handleTreeHasChildren(java.util.List,java.util.function.Function)>-><java.util.Vector$Itr: java.lang.Object next()>
<java.util.concurrent.ConcurrentHashMap$EntrySetView: boolean contains(java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: boolean equals(java.lang.Object)>
<org.opsli.plugins.redis.RedisPlugin: boolean del(java.lang.String)>-><org.springframework.data.redis.core.RedisTemplate: java.lang.Boolean delete(java.lang.Object)>
<org.opsli.core.utils.UserUtil: org.opsli.api.wrapper.system.role.RoleModel getUserDefRoleByUserId(java.lang.String)>-><java.lang.StringBuilder: java.lang.String toString()>
<net.sf.cglib.core.EmitUtils$5: java.lang.Object transform(java.lang.Object)>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: int hashCode()>
<org.opsli.core.security.filter.JwtAuthenticationTokenFilter: void doFilterInternal(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.FilterChain)>-><org.springframework.security.core.context.SecurityContextImpl: void setAuthentication(org.springframework.security.core.Authentication)>
<org.opsli.core.security.service.UidUserDetailDetailServiceImpl: java.util.Optional loadUserByPrincipal(java.lang.Object)>-><java.util.IdentityHashMap$EntryIterator: java.lang.Object next()>
<org.opsli.common.utils.ListDistinctUtil: java.util.List distinct(java.util.List)>-><org.springframework.context.expression.MapAccessor$MapAccessException: java.lang.String getMessage()>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: void clearCache(java.util.List)>-><java.util.JumboEnumSet$EnumSetIterator: boolean hasNext()>
<javax.management.openmbean.CompositeDataSupport: int hashCode()>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: int hashCode()>
<org.opsli.plugins.generator.utils.GeneratorHandleUtil: org.opsli.modulars.generator.logs.wrapper.GenBuilderModel handleData(org.opsli.modulars.generator.logs.wrapper.GenBuilderModel,java.util.List)>-><java.util.ArrayList: boolean removeIf(java.util.function.Predicate)>
<java.util.concurrent.ConcurrentHashMap: boolean equals(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<org.opsli.modulars.system.logs.service.impl.LogsServiceImpl: void <init>()>-><org.opsli.core.base.service.impl.CrudServiceImpl: void <init>()>
<org.opsli.modulars.generator.template.web.GenTemplateRestController: org.opsli.api.base.result.ResultWrapper get(org.opsli.modulars.generator.template.wrapper.GenTemplateModel)>-><org.opsli.plugins.generator.utils.GeneratorHandleUtil: void judgeGeneratorEnable(org.opsli.core.autoconfigure.properties.GlobalProperties)>
<org.opsli.core.filters.aspect.ValidatorAop: void validation(org.aspectj.lang.JoinPoint)>-><java.util.IllegalFormatConversionException: java.lang.String getMessage()>
<cn.hutool.core.collection.CollUtil: int lambda$create$0(java.lang.Object,java.lang.Object)>-><org.opsli.plugins.security.exception.AuthServiceException: java.lang.String toString()>
<org.opsli.modulars.system.menu.web.MenuRestController: org.opsli.api.base.result.ResultWrapper getByPermissions(java.lang.String)>-><org.opsli.api.base.result.ResultWrapper: org.opsli.api.base.result.ResultWrapper getErrorResultWrapper()>
<org.opsli.core.cache.SecurityCache: boolean remove(org.springframework.data.redis.core.RedisTemplate,java.lang.String[])>-><java.util.ArrayList: boolean add(java.lang.Object)>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: boolean uniqueVerificationByNo(org.opsli.api.wrapper.system.user.UserModel)>-><org.opsli.api.base.warpper.ApiWrapper: java.lang.String getId()>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getBeanMapList(java.util.List,java.lang.String[])>-><java.util.Vector$Itr: boolean hasNext()>
<org.springframework.boot.convert.StringToDurationConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.opsli.plugins.security.exception.AuthException: java.lang.String toString()>
<org.opsli.api.wrapper.system.logs.LoginLogsModel: boolean equals(java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String getUsername()>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper resetPasswordById(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.api.wrapper.system.user.UserPassword: void <init>()>
<java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry: boolean equals(java.lang.Object)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache: boolean equals(java.lang.Object)>
<org.opsli.api.wrapper.system.logs.LoginLogsModel: int hashCode()>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String getLoginFrom()>
