<org.opsli.plugins.redis.conf.RedisPluginConfig: void <clinit>()>-><org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: void <init>(java.lang.Class)>
<org.opsli.modulars.system.user.web.UserRestController: void <clinit>()>-><org.slf4j.LoggerFactory: org.slf4j.Logger getLogger(java.lang.Class)>
<com.alibaba.fastjson.serializer.SerializeFilterable: java.lang.Object processValue(com.alibaba.fastjson.serializer.JSONSerializer,com.alibaba.fastjson.serializer.BeanContext,java.lang.Object,java.lang.String,java.lang.Object,int)>-><org.opsli.plugins.security.exception.AuthException: java.lang.String toString()>
<java.util.Arrays$ArrayList: int indexOf(java.lang.Object)>-><org.opsli.common.utils.DefPatternPool$RegexWithFlag: boolean equals(java.lang.Object)>
<java.util.HashMap: java.lang.Object computeIfAbsent(java.lang.Object,java.util.function.Function)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<org.opsli.core.utils.CaptchaUtil: void validate(java.lang.String,java.lang.String)>-><org.apache.commons.lang3.StringUtils: boolean isEmpty(java.lang.CharSequence)>
<java.util.Arrays: int deepHashCode(java.lang.Object[])>-><org.opsli.plugins.redisson.properties.RedissonProperties: int hashCode()>
<java.text.AttributeEntry: boolean equals(java.lang.Object)>-><org.opsli.modulars.generator.logs.wrapper.GenBuilderModel: boolean equals(java.lang.Object)>
<org.redisson.cache.AbstractCacheMap: boolean remove(java.lang.Object,java.lang.Object)>-><org.opsli.plugins.security.exception.AuthServiceException: boolean equals(java.lang.Object)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><javax.management.MBeanAttributeInfo: java.lang.String toString()>
<org.opsli.modulars.system.area.web.SysAreaRestController: void <init>()>-><org.opsli.core.base.controller.BaseRestController: void <init>()>
<org.opsli.core.cache.SecurityCache: boolean isNonExist(java.lang.String)>-><org.slf4j.helpers.NOPLogger: void error(java.lang.String,java.lang.Throwable)>
<org.opsli.core.base.controller.BaseRestController: void handleTreeHasChildren(java.util.List,java.util.Map)>-><java.util.ArrayList$Itr: java.lang.Object next()>
<java.awt.font.StyledParagraph: int[] addToVector(java.lang.Object,int,java.util.Vector,int[])>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: boolean equals(java.lang.Object)>
<org.opsli.common.utils.MessUtil: java.lang.String getMes(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Map)>-><sun.security.x509.Extension: java.lang.String toString()>
<org.opsli.core.autoconfigure.properties.DbSourceProperties: void setDataSourceInfoMap(com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties)>-><java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>
<org.opsli.core.cache.SecurityCache: java.util.Map hGetAll(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function)>-><java.util.IllegalFormatFlagsException: java.lang.String getMessage()>
<org.opsli.common.utils.MessUtil: java.lang.String getMes(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Map)>-><org.apache.poi.hssf.record.DeltaRecord: java.lang.String toString()>
<org.springframework.cglib.core.EmitUtils$5: java.lang.Object transform(java.lang.Object)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: int hashCode()>
<com.alibaba.fastjson.parser.deserializer.Jdk8DateCodec: void write(com.alibaba.fastjson.serializer.JSONSerializer,java.lang.Object,java.lang.Object,java.lang.reflect.Type,int)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: java.lang.String toString()>
<org.opsli.plugins.security.handler.OtherErrorHandler: boolean handle(java.lang.Object,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Exception)>-><java.util.FormatFlagsConversionMismatchException: java.lang.String getMessage()>
<org.opsli.core.utils.ExcelUtil: java.util.List handleDatas(java.util.List,java.lang.Class,org.opsli.common.enums.ExcelOperate)>-><java.util.Vector$Itr: boolean hasNext()>
<org.opsli.core.base.controller.BaseRestController: java.util.List handleTreeHasChildren(java.util.List,java.util.function.Function)>-><java.util.EnumMap$ValueIterator: java.lang.Object next()>
<org.opsli.plugins.generator.strategy.create.CodeBuilder: void build(org.opsli.modulars.generator.logs.wrapper.GenBuilderModel,javax.servlet.http.HttpServletResponse)>-><cn.hutool.core.io.IoUtil: void write(java.io.OutputStream,boolean,byte[])>
<java.util.concurrent.ConcurrentHashMap$ForwardingNode: java.util.concurrent.ConcurrentHashMap$Node find(int,java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<org.opsli.core.base.controller.BaseRestController: void handleTreeHasChildren(java.util.List,java.util.Map)>-><java.util.AbstractMap$1$1: boolean hasNext()>
<org.opsli.core.filters.aspect.ValidatorAop: void validation(org.aspectj.lang.JoinPoint)>-><org.yaml.snakeyaml.error.MarkedYAMLException: java.lang.String getMessage()>
<org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>-><java.lang.String: boolean equals(java.lang.Object)>
<org.opsli.modulars.gentest.carinfo.web.TestCarRestController: org.opsli.api.base.result.ResultWrapper get(org.opsli.api.wrapper.gentest.carinfo.TestCarModel)>-><org.opsli.api.base.result.ResultWrapper: org.opsli.api.base.result.ResultWrapper getSuccessResultWrapper(java.lang.Object)>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper update(org.opsli.api.wrapper.system.user.UserModel)>-><org.opsli.api.base.result.ResultWrapper: org.opsli.api.base.result.ResultWrapper getSuccessResultWrapperByMsg(java.lang.String)>
<org.opsli.core.persistence.querybuilder.chain.QueryDataPermsHandler: com.baomidou.mybatisplus.core.conditions.query.QueryWrapper handleDataPermsCondition(org.opsli.core.persistence.querybuilder.conf.WebQueryConf,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.concurrent.CopyOnWriteArrayList$COWIterator: boolean hasNext()>
<java.lang.String: java.lang.String valueOf(java.lang.Object)>-><org.opsli.core.autoconfigure.properties.GlobalProperties$Excel: java.lang.String toString()>
<org.opsli.core.log.aspect.OperateLogAspect: java.lang.Object doAround(org.aspectj.lang.ProceedingJoinPoint)>-><java.util.IllegalFormatConversionException: java.lang.String getMessage()>
<com.alibaba.fastjson.parser.DefaultJSONParser: java.lang.Object parseObject(java.util.Map,java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>
<org.opsli.common.thread.AsyncProcessExecutorByWait: boolean execute()>-><java.lang.Throwable: java.lang.String getMessage()>
<java.util.Hashtable$Entry: boolean equals(java.lang.Object)>-><org.opsli.modulars.generator.logs.wrapper.GenBuilderModel: boolean equals(java.lang.Object)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><javax.xml.namespace.QName: java.lang.String toString()>
<org.opsli.plugins.security.exception.AuthServiceException: int hashCode()>-><java.lang.Object: int hashCode()>
<org.opsli.core.persistence.querybuilder.WebQueryBuilder: boolean validationHandle(java.lang.String)>-><java.lang.String: int hashCode()>
<org.opsli.core.utils.UserTokenUtil: long getSlipCount(java.lang.String)>-><java.lang.StringBuilder: void <init>()>
<org.opsli.core.autoconfigure.properties.EncryptProperties: void <init>()>-><java.lang.Object: void <init>()>
<org.opsli.plugins.security.exception.handler.AuthEntryHandlerImpl: void <init>()>-><java.lang.Object: void <init>()>
<org.opsli.core.base.controller.BaseRestController: java.util.List handleTreeHasChildren(java.util.List,java.util.function.Function)>-><java.util.HashSet: boolean add(java.lang.Object)>
<org.opsli.core.log.aspect.OperateLogAspect: void printToConsole(org.opsli.core.log.enums.LogLevelEnum,org.opsli.core.log.bean.OperationLog)>-><org.slf4j.helpers.NOPLogger: void info(java.lang.String,java.lang.Object)>
<org.opsli.modulars.system.login.web.LoginByCodeRestController: void login(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.core.utils.CryptoUtil: java.lang.Object asymmetricDecryptToObj(java.lang.String)>
<org.opsli.plugins.security.handler.LoginHandler$Builder: org.opsli.plugins.security.handler.LoginHandler build()>-><org.opsli.plugins.security.handler.LoginHandler: java.util.List access$502(org.opsli.plugins.security.handler.LoginHandler,java.util.List)>
<org.opsli.core.utils.JWTBizUtil: java.lang.String generateAccessToken(org.opsli.core.base.dto.LoginUserDto,java.lang.String,java.lang.Integer)>-><cn.hutool.json.JSONObject: java.lang.Object put(java.lang.Object,java.lang.Object)>
<java.util.Arrays: boolean equals(java.lang.Object[],java.lang.Object[])>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: boolean equals(java.lang.Object)>
<org.opsli.plugins.redisson.RedissonManager$RedissonConfigFactory: void <init>()>-><java.util.DuplicateFormatFlagsException: java.lang.String getMessage()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.apache.poi.hssf.usermodel.HSSFCell: java.lang.String toString()>
<org.opsli.common.exception.ServiceException: void <init>(org.opsli.common.base.msg.BaseMsg)>-><org.opsli.modulars.system.SystemMsg: java.lang.Integer getCode()>
<org.apache.commons.beanutils.converters.CharacterConverter: java.lang.Object convertToType(java.lang.Class,java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>
<org.opsli.core.utils.ExcelUtil: org.opsli.core.utils.ExcelUtil getInstance()>-><org.opsli.core.utils.ExcelUtil$ExcelUtilSingletonHolder: org.opsli.core.utils.ExcelUtil access$100()>
<org.opsli.modulars.system.menu.web.MenuRestController: org.opsli.api.base.result.ResultWrapper findMenuTreePage(javax.servlet.http.HttpServletRequest)>-><org.opsli.common.utils.WrapperUtil: java.util.List transformInstance(java.util.Collection,java.lang.Class)>
<org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String getIcon()>
<com.alibaba.fastjson.util.TypeUtils: java.lang.String castToString(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String toString()>
<org.opsli.core.holder.UserContextHolder: java.util.Optional getToken()>-><org.springframework.web.context.request.RequestContextHolder: org.springframework.web.context.request.RequestAttributes getRequestAttributes()>
<org.opsli.core.base.controller.BaseRestController: java.util.Optional excelExportAuth(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)>-><java.lang.StringBuilder: void <init>()>
<org.opsli.modulars.gentest.carinfo.web.TestCarRestController: org.opsli.api.base.result.ResultWrapper findPage(java.lang.Integer,java.lang.Integer,javax.servlet.http.HttpServletRequest)>-><org.opsli.core.persistence.querybuilder.WebQueryBuilder: void <init>(java.lang.Class,java.util.Map)>
<java.util.concurrent.CopyOnWriteArrayList: int indexOf(java.lang.Object,java.lang.Object[],int,int)>-><org.opsli.plugins.security.exception.AuthException: boolean equals(java.lang.Object)>
<org.opsli.core.cache.SecurityCache: java.lang.Object get(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function,boolean)>-><com.fasterxml.jackson.databind.JsonMappingException: java.lang.String getMessage()>
<org.opsli.modulars.test.web.TestRestController: org.opsli.api.base.result.ResultWrapper findPage(java.lang.Integer,java.lang.Integer,javax.servlet.http.HttpServletRequest)>-><org.opsli.core.persistence.Page: void setQueryWrapper(com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>
<org.opsli.core.base.service.impl.CrudServiceImpl: org.opsli.api.base.warpper.ApiWrapper update(org.opsli.api.base.warpper.ApiWrapper)>-><org.opsli.api.base.warpper.ApiWrapper: java.lang.Boolean getIzManual()>
<org.opsli.core.utils.JWTBizUtil: java.util.Date getExpiredDateFromToken(java.lang.String)>-><cn.hutool.jwt.Claims: cn.hutool.json.JSONObject getClaimsJson()>
<org.opsli.plugins.redisson.annotation.DistributedLockHandler: java.lang.Object around(org.aspectj.lang.ProceedingJoinPoint,org.opsli.plugins.redisson.annotation.DistributedLock)>-><org.slf4j.helpers.NOPLogger: void error(java.lang.String,java.lang.Throwable)>
<org.opsli.plugins.excel.ExcelPlugin: java.util.List readExcel(org.springframework.web.multipart.MultipartFile,java.lang.Class,java.lang.String,int)>-><org.springframework.web.multipart.support.StandardMultipartHttpServletRequest$StandardMultipartFile: java.io.InputStream getInputStream()>
<org.opsli.core.autoconfigure.properties.GlobalProperties: java.lang.String toString()>-><org.opsli.core.autoconfigure.properties.GlobalProperties: java.lang.String getSystemName()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.opsli.modulars.generator.logs.wrapper.GenBuilderModel: java.lang.String toString()>
<java.util.AbstractList: boolean equals(java.lang.Object)>-><org.opsli.plugins.redisson.properties.RedissonProperties: boolean equals(java.lang.Object)>
<java.util.concurrent.ConcurrentHashMap$TreeNode: java.util.concurrent.ConcurrentHashMap$TreeNode findTreeNode(int,java.lang.Object,java.lang.Class)>-><org.opsli.plugins.security.exception.AuthException: boolean equals(java.lang.Object)>
<org.opsli.modulars.system.role.web.RoleRestController: org.opsli.api.base.result.ResultWrapper exportExcelAuth(java.lang.String,javax.servlet.http.HttpServletRequest)>-><org.opsli.api.base.result.ResultWrapper: org.opsli.api.base.result.ResultWrapper getSuccessResultWrapper(java.lang.Object)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><com.fasterxml.jackson.databind.ser.BeanPropertyWriter: java.lang.String toString()>
<org.opsli.common.thread.AsyncProcessExecutorByWait: boolean execute()>-><java.util.ArrayList: void clear()>
<org.slf4j.helpers.MessageFormatter: void safeObjectAppend(java.lang.StringBuilder,java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>
<javax.security.auth.Subject$SecureSet: boolean contains(java.lang.Object)>-><org.opsli.plugins.security.exception.AuthServiceException: boolean equals(java.lang.Object)>
<org.opsli.core.utils.ValidatorUtil: void check(java.lang.reflect.Field,org.opsli.common.enums.ValidatorType[],java.lang.Object)>-><cn.hutool.core.lang.Validator: boolean isGeneral(java.lang.CharSequence)>
<org.opsli.core.utils.OrgUtil: void lambda$null$0(java.lang.String,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.EnumMap$ValueIterator: java.lang.Object next()>
<org.opsli.core.base.controller.BaseRestController: org.opsli.api.base.result.ResultWrapper importExcel(org.springframework.web.multipart.MultipartHttpServletRequest)>-><org.opsli.core.utils.ExcelUtil: org.opsli.core.utils.ExcelUtil getInstance()>
<javax.security.auth.Subject$SecureSet: boolean contains(java.lang.Object)>-><org.opsli.plugins.security.exception.AuthException: boolean equals(java.lang.Object)>
<org.opsli.core.utils.SearchHisUtil: void putSearchHis(javax.servlet.http.HttpServletRequest,java.util.List)>-><java.util.SubList$1: java.lang.Object next()>
<org.opsli.common.utils.WrapperUtil: java.lang.Object transformInstance(java.lang.Object,java.lang.Class,boolean)>-><java.util.UnknownFormatConversionException: java.lang.String getMessage()>
<org.opsli.core.utils.UserUtil: java.util.List getOrgListByUserId(java.lang.String)>-><java.lang.StringBuilder: void <init>()>
<org.opsli.modulars.tools.oss.web.OssRestController: org.opsli.api.base.result.ResultWrapper upload(org.springframework.web.multipart.MultipartHttpServletRequest)>-><org.opsli.api.base.result.ResultWrapper: org.opsli.api.base.result.ResultWrapper getErrorResultWrapper()>
<org.opsli.core.persistence.querybuilder.chain.QueryDataPermsHandler: com.baomidou.mybatisplus.core.conditions.query.QueryWrapper handleDataPermsCondition(org.opsli.core.persistence.querybuilder.conf.WebQueryConf,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><com.google.common.collect.SingletonImmutableList: int size()>
<java.util.EnumMap$EntryIterator$Entry: boolean equals(java.lang.Object)>-><org.opsli.common.utils.DefPatternPool$RegexWithFlag: boolean equals(java.lang.Object)>
<org.opsli.core.utils.ValidatorUtil: void check(java.lang.reflect.Field,org.opsli.common.enums.ValidatorType[],java.lang.Object)>-><cn.hutool.core.convert.Convert: java.lang.Integer toInt(java.lang.Object)>
<org.opsli.modulars.system.login.handler.success.LoginModelCreateAccessTokenHandler: void handle(java.lang.Object,org.springframework.security.core.Authentication,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>-><org.opsli.plugins.security.authentication.EmailCodeAuthenticationToken: java.lang.Object getPrincipal()>
<org.opsli.common.utils.RateLimiterUtil: boolean enter(java.lang.String,java.lang.String)>-><org.opsli.common.utils.RateLimiterUtil: boolean enter(java.lang.String,java.lang.String,java.lang.Double)>
<org.opsli.common.utils.MessUtil: java.lang.String getMes(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Map)>-><java.nio.charset.CoderResult: java.lang.String toString()>
<com.sun.jmx.mbeanserver.Util: int hashCode(java.lang.String[],java.lang.Object[])>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: int hashCode()>
<org.opsli.core.utils.OrgUtil: void lambda$null$0(java.lang.String,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.IdentityHashMap$EntryIterator: java.lang.Object next()>
<org.opsli.core.utils.SearchHisUtil: void putSearchHis(javax.servlet.http.HttpServletRequest,java.util.List)>-><org.opsli.plugins.waf.servlet.WafHttpServletRequestWrapper: java.util.Map getParameterMap()>
<org.opsli.core.utils.ExcelUtil: java.util.List handleDatas(java.util.List,java.lang.Class,org.opsli.common.enums.ExcelOperate)>-><java.util.Collections$EmptyList: java.util.Iterator iterator()>
<org.opsli.plugins.excel.listener.ExcelListener: void invoke(java.lang.Object,com.alibaba.excel.context.AnalysisContext)>-><java.util.ArrayList: boolean add(java.lang.Object)>
<org.opsli.modulars.system.tenant.web.TenantRestController: org.opsli.api.base.result.ResultWrapper findPage(java.lang.Integer,java.lang.Integer,javax.servlet.http.HttpServletRequest)>-><java.lang.Integer: int intValue()>
<org.opsli.modulars.system.menu.web.MenuRestController: org.opsli.api.base.result.ResultWrapper findMenuTreePageByLazy(java.lang.String)>-><org.opsli.common.utils.FieldUtil: java.lang.String humpToUnderline(java.lang.String)>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper updatePassword(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.core.utils.ValidatorUtil: void verify(java.lang.Object)>
<org.opsli.core.base.service.impl.CrudServiceImpl: java.util.List findList(com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><com.baomidou.mybatisplus.extension.service.impl.ServiceImpl: java.lang.Class getEntityClass()>
<java.util.Hashtable: boolean remove(java.lang.Object,java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<io.netty.util.internal.logging.MessageFormatter: void safeObjectAppend(java.lang.StringBuilder,java.lang.Object)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: java.lang.String toString()>
<org.opsli.common.utils.MessUtil: java.lang.String getMes(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Map)>-><cn.hutool.core.lang.Tuple: java.lang.String toString()>
<org.opsli.core.utils.SearchHisUtil: void putSearchHis(javax.servlet.http.HttpServletRequest,java.util.List)>-><java.util.LinkedHashMap: java.lang.Object get(java.lang.Object)>
<org.opsli.core.base.controller.BaseRestController: java.util.List handleTreeHasChildren(java.util.List,java.util.function.Function)>-><com.google.common.collect.ImmutableList$SubList: java.util.Iterator iterator()>
<java.util.AbstractCollection: boolean remove(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<cn.hutool.core.convert.impl.ArrayConverter: java.lang.Object convertObjectToArray(java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>
<org.opsli.plugins.security.handler.OtherErrorHandler: boolean handle(java.lang.Object,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Exception)>-><java.net.URISyntaxException: java.lang.String getMessage()>
<java.util.EnumMap: boolean equals(java.util.EnumMap)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: boolean equals(java.lang.Object)>
<org.opsli.core.utils.ExcelUtil: java.util.List handleDatas(java.util.List,java.lang.Class,org.opsli.common.enums.ExcelOperate)>-><java.util.UnknownFormatConversionException: java.lang.String getMessage()>
<org.opsli.common.utils.MessUtil: java.lang.String getMes(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Map)>-><ch.qos.logback.classic.jmx.JMXConfigurator: java.lang.String toString()>
<java.util.Arrays$ArrayList: int indexOf(java.lang.Object)>-><org.opsli.plugins.security.exception.AuthServiceException: boolean equals(java.lang.Object)>
<java.util.concurrent.ConcurrentHashMap: java.lang.Object putVal(java.lang.Object,java.lang.Object,boolean)>-><org.opsli.common.utils.DefPatternPool$RegexWithFlag: int hashCode()>
<org.opsli.core.utils.SearchHisUtil: void putSearchHis(javax.servlet.http.HttpServletRequest,java.util.List)>-><java.util.TreeMap$NavigableSubMap$DescendingSubMapKeyIterator: java.lang.Object next()>
<org.opsli.modulars.system.login.vo.AuthAccessTokenDto: void <init>(java.lang.String,java.lang.Long)>-><java.lang.Object: void <init>()>
<java.util.Hashtable: void addEntry(int,java.lang.Object,java.lang.Object,int)>-><org.opsli.api.wrapper.system.dict.DictWrapper: int hashCode()>
<org.opsli.core.utils.TreeBuildUtil: java.util.List build(java.util.List,java.lang.String,cn.hutool.core.lang.tree.TreeNodeConfig)>-><cn.hutool.core.lang.tree.TreeNodeConfig: java.lang.String getIdKey()>
<org.opsli.plugins.generator.strategy.create.CodeBuilder: void main(java.lang.String[])>-><java.util.ArrayList$Itr: java.lang.Object next()>
<org.opsli.common.utils.MessUtil: java.lang.String getMes(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Map)>-><java.util.EnumMap$1: java.lang.String toString()>
<org.opsli.core.utils.OrgUtil: void lambda$null$0(java.lang.String,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.ArrayList$Itr: boolean hasNext()>
<java.util.HashMap: int hash(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: int hashCode()>
<cn.hutool.core.collection.CollUtil: int lambda$create$0(java.lang.Object,java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String toString()>
<org.opsli.core.cache.SecurityCache: java.util.Map hGetAll(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function)>-><org.springframework.cglib.core.ReflectUtils$6: java.lang.String getMessage()>
<org.opsli.modulars.system.dict.web.DictDetailRestController: org.opsli.api.base.result.ResultWrapper update(org.opsli.api.wrapper.system.dict.DictDetailModel)>-><org.opsli.api.base.result.ResultWrapper: org.opsli.api.base.result.ResultWrapper getSuccessResultWrapperByMsg(java.lang.String)>
<org.opsli.core.utils.TenantUtil: org.opsli.api.wrapper.system.tenant.TenantModel getTenant(java.lang.String)>-><java.lang.StringBuilder: java.lang.String toString()>
<org.opsli.common.utils.RateLimiterUtil: boolean enter(java.lang.String,java.lang.String,java.lang.Double)>-><org.redisson.cache.AbstractCacheMap: java.lang.Object put(java.lang.Object,java.lang.Object)>
<org.opsli.core.security.filter.JwtAuthenticationTokenFilter: void doFilterInternal(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.FilterChain)>-><org.opsli.plugins.security.authentication.AfterAuthenticationToken: void <init>(java.lang.Object,java.lang.Object,java.util.Collection)>
<org.opsli.core.cache.SecurityCache: boolean isNonExist(java.lang.String)>-><javassist.compiler.CompileError: java.lang.String getMessage()>
<org.opsli.core.base.controller.BaseRestController: void handleTreeHasChildren(java.util.List,java.util.Map)>-><java.util.Hashtable$Enumerator: java.lang.Object next()>
<java.util.concurrent.ConcurrentHashMap$TreeBin: java.util.concurrent.ConcurrentHashMap$Node find(int,java.lang.Object)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: boolean equals(java.lang.Object)>
<java.util.Hashtable: boolean remove(java.lang.Object,java.lang.Object)>-><org.opsli.plugins.redisson.properties.RedissonProperties: boolean equals(java.lang.Object)>
<org.opsli.core.base.controller.BaseRestController$1: void saveData(java.util.List)>-><java.util.Collections$EmptyIterator: boolean hasNext()>
<org.opsli.plugins.generator.utils.GeneratorHandleUtil: org.opsli.modulars.generator.logs.wrapper.GenBuilderModel handleData(org.opsli.modulars.generator.logs.wrapper.GenBuilderModel,java.util.List)>-><javax.management.AttributeList: boolean add(java.lang.Object)>
<org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String getHidden()>
<org.opsli.core.utils.DictUtil: java.util.List handleDictList(java.util.Map,java.lang.String)>-><org.opsli.api.wrapper.system.dict.DictWrapper: void setDictName(java.lang.String)>
<org.opsli.core.filters.aspect.LimiterAop: void limiterHandle(org.aspectj.lang.JoinPoint)>-><java.nio.charset.MalformedInputException: java.lang.String getMessage()>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getBeanMapList(java.util.List,java.lang.String[])>-><io.netty.util.collection.IntObjectHashMap$KeySet$1: boolean hasNext()>
<org.opsli.core.cache.SecurityCache: java.lang.Object getCacheObject(org.springframework.data.redis.core.RedisTemplate,java.lang.String)>-><org.springframework.core.NestedIOException: java.lang.String getMessage()>
<org.opsli.common.utils.MessUtil: java.lang.String getMes(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Map)>-><org.springframework.aop.framework.AdvisedSupport$MethodCacheKey: java.lang.String toString()>
<org.opsli.plugins.excel.ExcelPlugin: void writeExcel(javax.servlet.http.HttpServletResponse,java.util.List,java.lang.String,java.lang.String,java.lang.Class,com.alibaba.excel.support.ExcelTypeEnum)>-><java.lang.StringBuilder: java.lang.String toString()>
<java.util.concurrent.ConcurrentHashMap: java.lang.Object merge(java.lang.Object,java.lang.Object,java.util.function.BiFunction)>-><org.opsli.api.wrapper.system.dict.DictWrapper: boolean equals(java.lang.Object)>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper updatePasswordById(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.core.base.controller.BaseRestController: void demoError()>
<net.sf.cglib.core.EmitUtils$5: java.lang.Object transform(java.lang.Object)>-><org.opsli.common.utils.RateLimiterUtil$RateLimiterInner: int hashCode()>
<org.opsli.common.utils.MessUtil: java.util.List getSubList(java.lang.String,java.lang.String)>-><java.util.regex.Pattern: java.util.regex.Matcher matcher(java.lang.CharSequence)>
<org.opsli.plugins.generator.enums.JavaType: java.util.List getPkgList(java.util.List)>-><java.util.Collections: java.util.List emptyList()>
<org.opsli.modulars.generator.logs.web.GenLogsRestController: void create(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>-><org.opsli.plugins.waf.servlet.WafHttpServletRequestWrapper: java.util.Map getParameterMap()>
<java.util.concurrent.CopyOnWriteArrayList: boolean eq(java.lang.Object,java.lang.Object)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: boolean equals(java.lang.Object)>
<org.opsli.core.utils.UserTokenUtil: void verify(java.lang.String)>-><org.opsli.core.utils.JWTBizUtil: void verifyBySign(java.lang.String,java.lang.String)>
<org.apache.commons.beanutils.converters.CharacterConverter: java.lang.String convertToString(java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.apache.poi.openxml4j.opc.PackagePart: java.lang.String toString()>
<java.util.concurrent.CopyOnWriteArrayList: int hashCode()>-><org.opsli.common.utils.DefPatternPool$RegexWithFlag: int hashCode()>
