<org.springframework.web.servlet.config.annotation.DelegatingWebMvcConfiguration: void configurePathMatch(org.springframework.web.servlet.config.annotation.PathMatchConfigurer)>-><org.springframework.web.servlet.config.annotation.WebMvcConfigurerComposite: void configurePathMatch(org.springframework.web.servlet.config.annotation.PathMatchConfigurer)>
<java.util.concurrent.ArrayBlockingQueue: boolean contains(java.lang.Object)>-><org.javaboy.vhr.model.Position: boolean equals(java.lang.Object)>
<org.springframework.format.datetime.DateFormatter: void <init>(java.lang.String)>-><java.lang.Object: void <init>()>
<org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration: io.lettuce.core.ClientOptions createClientOptions()>-><io.lettuce.core.TimeoutOptions: io.lettuce.core.TimeoutOptions enabled()>
<java.util.concurrent.ConcurrentHashMap: java.lang.Object replaceNode(java.lang.Object,java.lang.Object,java.lang.Object)>-><sun.net.www.http.KeepAliveKey: int hashCode()>
<sun.net.www.protocol.http.HttpURLConnection: java.net.PasswordAuthentication privilegedRequestPasswordAuthentication(java.lang.String,java.net.InetAddress,int,java.lang.String,java.lang.String,java.lang.String,java.net.URL,java.net.Authenticator$RequestorType)>-><sun.net.www.protocol.http.HttpURLConnection$1: void <init>(java.lang.String,java.net.URL,java.net.InetAddress,int,java.lang.String,java.lang.String,java.lang.String,java.net.Authenticator$RequestorType)>
<org.springframework.beans.factory.config.EmbeddedValueResolver: java.lang.String resolveStringValue(java.lang.String)>-><org.springframework.amqp.rabbit.connection.AbstractConnectionFactory: java.lang.String toString()>
<org.springframework.security.config.annotation.web.builders.HttpSecurity: org.springframework.security.config.annotation.web.builders.HttpSecurity headers(org.springframework.security.config.Customizer)>-><org.springframework.security.config.annotation.web.configurers.HeadersConfigurer: void <init>()>
<org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration: org.springframework.boot.task.TaskExecutorBuilder taskExecutorBuilder(org.springframework.boot.autoconfigure.task.TaskExecutionProperties,org.springframework.beans.factory.ObjectProvider,org.springframework.beans.factory.ObjectProvider)>-><org.springframework.boot.task.TaskExecutorBuilder: org.springframework.boot.task.TaskExecutorBuilder allowCoreThreadTimeOut(boolean)>
<java.lang.Character: boolean isJavaIdentifierStart(char)>-><java.lang.Character: boolean isJavaIdentifierStart(int)>
<sun.net.www.http.ChunkedInputStream: void ensureRawAvailable(int)>-><java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>
<org.springframework.boot.convert.NumberToPeriodConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.springframework.boot.web.server.MimeMappings$Mapping: java.lang.String toString()>
<org.apache.tomcat.jni.Library: void <init>()>-><org.springframework.core.NestedRuntimeException: java.lang.String getMessage()>
<org.springframework.security.web.server.util.matcher.MediaTypeServerWebExchangeMatcher: java.lang.String toString()>-><java.lang.StringBuilder: java.lang.String toString()>
<sun.net.www.http.KeepAliveCache: void put(java.net.URL,java.lang.Object,sun.net.www.http.HttpClient)>-><java.security.AccessController: java.lang.Object doPrivileged(java.security.PrivilegedAction)>
<sun.net.www.http.KeepAliveCache$1: java.lang.Void run()>-><sun.net.www.http.KeepAliveCache: java.lang.Thread access$000(sun.net.www.http.KeepAliveCache)>
<org.springframework.boot.autoconfigure.data.redis.RedisConnectionConfiguration: org.springframework.data.redis.connection.RedisStandaloneConfiguration getStandaloneConfig()>-><org.springframework.data.redis.connection.RedisStandaloneConfiguration: void setUsername(java.lang.String)>
<sun.net.www.http.HttpClient: boolean parseHTTPHeader(sun.net.www.MessageHeader,sun.net.ProgressSource,sun.net.www.protocol.http.HttpURLConnection)>-><sun.net.www.MeteredStream: void mark(int)>
<org.springframework.core.convert.support.ObjectToStringConverter: java.lang.String convert(java.lang.Object)>-><java.io.ByteArrayOutputStream: java.lang.String toString()>
<org.springframework.boot.convert.StringToPeriodConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.springframework.security.web.util.matcher.NegatedRequestMatcher: java.lang.String toString()>
<java.util.concurrent.ConcurrentHashMap: java.lang.Object putVal(java.lang.Object,java.lang.Object,boolean)>-><org.springframework.web.util.pattern.PathPattern: int hashCode()>
<com.fasterxml.jackson.databind.ser.std.RawSerializer: void serialize(java.lang.Object,com.fasterxml.jackson.core.JsonGenerator,com.fasterxml.jackson.databind.SerializerProvider)>-><org.springframework.security.web.header.writers.XXssProtectionHeaderWriter: java.lang.String toString()>
<sun.net.www.protocol.https.HttpsClient: java.net.Socket createSocket()>-><javax.net.ssl.DefaultSSLSocketFactory: java.net.Socket createSocket()>
<org.springframework.web.servlet.config.annotation.WebMvcConfigurationSupport: java.lang.Object[] getInterceptors(org.springframework.format.support.FormattingConversionService,org.springframework.web.servlet.resource.ResourceUrlProvider)>-><org.springframework.web.servlet.config.annotation.InterceptorRegistry: void <init>()>
<java.util.stream.StreamSpliterators$SliceSpliterator$OfRef: void forEachRemaining(java.util.function.Consumer)>-><java.util.LinkedList$LLSpliterator: long estimateSize()>
<javax.security.auth.Subject: java.lang.String toString(boolean)>-><java.math.BigDecimal: java.lang.String toString()>
<java.util.TreeMap: boolean valEquals(java.lang.Object,java.lang.Object)>-><org.springframework.web.cors.CorsConfiguration$OriginPattern: boolean equals(java.lang.Object)>
<org.springframework.boot.autoconfigure.amqp.RabbitProperties$Address: void parseHostAndPort(java.lang.String,boolean)>-><java.lang.Integer: int parseInt(java.lang.String)>
<sun.net.www.protocol.http.HttpURLConnection: void sendCONNECTRequest()>-><sun.net.www.protocol.http.HttpURLConnection: void setPreemptiveProxyAuthentication(sun.net.www.MessageHeader)>
<javax.security.auth.SubjectDomainCombiner: java.security.ProtectionDomain[] combine(java.security.ProtectionDomain[],java.security.ProtectionDomain[])>-><javax.security.auth.Subject: boolean isReadOnly()>
<reactor.core.publisher.Operators: void onDiscardQueueWithClear(java.util.Queue,reactor.util.context.Context,java.util.function.Function)>-><java.util.stream.StreamSpliterators$UnorderedSliceSpliterator$OfRef: void accept(java.lang.Object)>
<org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration: java.util.Properties loadFrom(org.springframework.core.io.Resource,java.lang.String,java.nio.charset.Charset)>-><java.util.JumboEnumSet$EnumSetIterator: boolean hasNext()>
<org.springframework.boot.autoconfigure.amqp.RabbitAutoConfiguration$RabbitConnectionFactoryCreator: org.springframework.amqp.rabbit.connection.RabbitConnectionFactoryBean getRabbitConnectionFactoryBean(org.springframework.boot.autoconfigure.amqp.RabbitProperties,org.springframework.core.io.ResourceLoader,org.springframework.beans.factory.ObjectProvider,org.springframework.beans.factory.ObjectProvider)>-><org.springframework.boot.context.properties.PropertyMapper: org.springframework.boot.context.properties.PropertyMapper get()>
<org.springframework.beans.factory.config.EmbeddedValueResolver: java.lang.String resolveStringValue(java.lang.String)>-><org.springframework.security.web.util.matcher.AntPathRequestMatcher: java.lang.String toString()>
<sun.net.ProgressMonitor: void unregisterSource(sun.net.ProgressSource)>-><sun.net.ProgressSource: sun.net.ProgressSource$State getState()>
<org.springframework.util.StringUtils: java.lang.String collectionToDelimitedString(java.util.Collection,java.lang.String,java.lang.String,java.lang.String)>-><org.springframework.http.server.reactive.UndertowHeadersAdapter$EntryIterator: java.lang.Object next()>
<org.springframework.boot.context.properties.PropertyMapper$Source: org.springframework.boot.context.properties.PropertyMapper$Source asInt(java.util.function.Function)>-><org.springframework.boot.context.properties.PropertyMapper$Source: org.springframework.boot.context.properties.PropertyMapper$Source as(java.util.function.Function)>
<org.springframework.security.core.context.SecurityContextImpl: int hashCode()>-><org.springframework.util.ObjectUtils: int nullSafeHashCode(java.lang.Object)>
<org.springframework.security.config.annotation.web.configurers.HeadersConfigurer: void <init>()>-><org.springframework.security.config.annotation.web.configurers.HeadersConfigurer$HstsConfig: void <init>(org.springframework.security.config.annotation.web.configurers.HeadersConfigurer,org.springframework.security.config.annotation.web.configurers.HeadersConfigurer$1)>
<java.util.concurrent.ConcurrentHashMap$EntrySetView: boolean contains(java.lang.Object)>-><org.springframework.boot.web.server.MimeMappings$Mapping: boolean equals(java.lang.Object)>
<java.util.concurrent.ConcurrentHashMap: java.lang.Object get(java.lang.Object)>-><org.javaboy.vhr.model.Nation: boolean equals(java.lang.Object)>
<org.javaboy.vhr.VhrApplication: org.springframework.boot.autoconfigure.flyway.FlywayProperties getFlywayPropertiesInstance()>-><org.springframework.boot.autoconfigure.flyway.FlywayProperties: void setSqlMigrationSeparator(java.lang.String)>
<javax.security.auth.SubjectDomainCombiner: void printInputDomains(java.security.ProtectionDomain[],java.security.ProtectionDomain[])>-><sun.security.util.Debug: void println(java.lang.String)>
<org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration: org.springframework.data.redis.connection.lettuce.LettuceClientConfiguration getLettuceClientConfiguration(org.springframework.beans.factory.ObjectProvider,io.lettuce.core.resource.ClientResources,org.springframework.boot.autoconfigure.data.redis.RedisProperties$Pool)>-><org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration: io.lettuce.core.ClientOptions createClientOptions()>
<org.springframework.boot.autoconfigure.flyway.FlywayAutoConfiguration$FlywayConfiguration: boolean hasAtLeastOneLocation(org.springframework.core.io.ResourceLoader,java.util.Collection)>-><java.util.concurrent.ConcurrentHashMap$KeyIterator: java.lang.Object next()>
<java.util.AbstractList: int hashCode()>-><org.springframework.boot.web.server.MimeMappings$Mapping: int hashCode()>
<org.springframework.web.util.ContentCachingRequestWrapper$ContentCachingInputStream: void writeToCache(byte[],int,int)>-><java.io.ByteArrayOutputStream: void write(byte[],int,int)>
<org.springframework.security.config.web.server.ServerHttpSecurity$RequestCacheSpec: void <init>(org.springframework.security.config.web.server.ServerHttpSecurity,org.springframework.security.config.web.server.ServerHttpSecurity$1)>-><org.springframework.security.config.web.server.ServerHttpSecurity$RequestCacheSpec: void <init>(org.springframework.security.config.web.server.ServerHttpSecurity)>
<org.springframework.data.redis.connection.RedisClusterConfiguration: void <init>(org.springframework.core.env.PropertySource)>-><java.util.SimpleTimeZone: java.lang.String toString()>
<sun.security.util.SignatureFileVerifier: boolean verifySection(java.util.jar.Attributes,java.lang.String,sun.security.util.ManifestDigester)>-><org.springframework.security.web.access.expression.WebExpressionConfigAttribute: java.lang.String toString()>
<java.util.stream.Nodes$InternalNodeSpliterator: java.util.Deque initStack()>-><java.util.stream.Node: int getChildCount()>
<org.springframework.data.redis.connection.RedisClusterConfiguration: void <init>(org.springframework.core.env.PropertySource)>-><org.springframework.boot.web.server.MimeMappings$Mapping: java.lang.String toString()>
<org.javaboy.vhr.VhrApplication: org.springframework.web.servlet.resource.ResourceUrlProvider getResourceUrlProviderInstance()>-><org.springframework.web.servlet.resource.ResourceUrlProvider: void setHandlerMap(java.util.Map)>
<java.security.AccessController: java.lang.Object doPrivileged(java.security.PrivilegedAction)>-><sun.net.NetProperties$1: java.lang.Object run()>
<javax.management.ObjectName: void construct(java.lang.String,java.util.Map)>-><org.springframework.http.server.reactive.UndertowHeadersAdapter$HeaderEntry: java.lang.Object getValue()>
<java.util.LinkedList: int indexOf(java.lang.Object)>-><java.util.SimpleTimeZone: boolean equals(java.lang.Object)>
<org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration: org.springframework.boot.autoconfigure.web.servlet.TomcatServletWebServerFactoryCustomizer tomcatServletWebServerFactoryCustomizer(org.springframework.boot.autoconfigure.web.ServerProperties)>-><org.springframework.boot.autoconfigure.web.servlet.TomcatServletWebServerFactoryCustomizer: void <init>(org.springframework.boot.autoconfigure.web.ServerProperties)>
<sun.net.www.http.HttpClient: boolean parseHTTP(sun.net.www.MessageHeader,sun.net.ProgressSource,sun.net.www.protocol.http.HttpURLConnection)>-><sun.net.www.http.HttpClient: void openServer()>
<org.springframework.web.util.NestedServletException: java.lang.String getMessage()>-><org.springframework.core.NestedExceptionUtils: java.lang.String buildMessage(java.lang.String,java.lang.Throwable)>
<org.springframework.security.web.authentication.logout.CompositeLogoutHandler: void <init>(java.util.List)>-><java.lang.Object: void <init>()>
<java.util.stream.Nodes$SizedCollectorTask: void compute()>-><java.util.stream.StreamSpliterators$SliceSpliterator: long estimateSize()>
<java.text.MessageFormat: java.lang.StringBuffer subformat(java.lang.Object[],java.lang.StringBuffer,java.text.FieldPosition,java.util.List)>-><org.apache.tomcat.util.buf.StringCache$CharEntry: java.lang.String toString()>
<org.springframework.web.util.pattern.RegexPathElement: int getNormalizedLength()>-><java.util.ArrayList: int size()>
<org.springframework.security.web.server.authentication.logout.LogoutWebFilter: void <init>()>-><org.springframework.security.web.server.util.matcher.ServerWebExchangeMatchers: org.springframework.security.web.server.util.matcher.ServerWebExchangeMatcher pathMatchers(org.springframework.http.HttpMethod,java.lang.String[])>
<sun.net.www.protocol.http.AuthCacheImpl: void remove(java.lang.String,sun.net.www.protocol.http.AuthCacheValue)>-><java.util.AbstractList$Itr: boolean hasNext()>
<java.util.stream.StreamSpliterators$UnorderedSliceSpliterator: long estimateSize()>-><java.util.Spliterators$LongArraySpliterator: long estimateSize()>
<java.text.AttributeEntry: int hashCode()>-><org.javaboy.vhr.model.Hr: int hashCode()>
<sun.net.www.protocol.http.HttpURLConnection$7: void <init>(sun.net.www.protocol.http.HttpURLConnection)>-><java.lang.Object: void <init>()>
<java.util.stream.SliceOps$1$1: void begin(long)>-><java.util.stream.Sink$ChainedReference: void begin(long)>
<reactor.util.context.Context3: boolean hasKey(java.lang.Object)>-><org.springframework.http.server.DefaultPathContainer$DefaultPathSegment: boolean equals(java.lang.Object)>
<org.springframework.security.config.annotation.web.configurers.ExpressionUrlAuthorizationConfigurer: java.util.List getDecisionVoters(org.springframework.security.config.annotation.web.HttpSecurityBuilder)>-><org.springframework.security.web.access.expression.WebExpressionVoter: void <init>()>
<org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration: java.util.Properties loadFrom(org.springframework.core.io.Resource,java.lang.String,java.nio.charset.Charset)>-><java.util.EnumMap$EntryIterator: java.lang.Object next()>
<sun.net.www.protocol.http.NegotiateAuthentication: boolean isSupportedImpl(sun.net.www.protocol.http.HttpCallerInfo)>-><java.lang.String: java.lang.String toLowerCase()>
<org.springframework.security.web.header.writers.HstsHeaderWriter: void updateHstsHeaderValue()>-><java.lang.StringBuilder: void <init>()>
<sun.net.www.http.KeepAliveKey: void <init>(java.net.URL,java.lang.Object)>-><java.lang.Object: void <init>()>
<com.fasterxml.jackson.annotation.ObjectIdGenerator$IdKey: void <init>(java.lang.Class,java.lang.Class,java.lang.Object)>-><org.javaboy.vhr.model.Politicsstatus: int hashCode()>
<org.springframework.boot.convert.StringToDurationConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.springframework.amqp.rabbit.connection.AbstractConnectionFactory: java.lang.String toString()>
<org.apache.catalina.core.AprLifecycleListener: void init()>-><com.fasterxml.jackson.core.exc.StreamReadException: java.lang.String getMessage()>
<org.springframework.boot.convert.NumberToPeriodConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.springframework.aop.support.AbstractGenericPointcutAdvisor: java.lang.String toString()>
<org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration: org.springframework.data.redis.connection.lettuce.LettuceClientConfiguration getLettuceClientConfiguration(org.springframework.beans.factory.ObjectProvider,io.lettuce.core.resource.ClientResources,org.springframework.boot.autoconfigure.data.redis.RedisProperties$Pool)>-><org.springframework.util.StringUtils: boolean hasText(java.lang.String)>
<org.flywaydb.core.internal.database.DatabaseTypeRegister: org.flywaydb.core.internal.database.base.DatabaseType getDatabaseTypeForUrl(java.lang.String)>-><org.flywaydb.core.internal.database.sqlite.SQLiteDatabaseType: java.lang.String getName()>
<sun.net.www.protocol.http.HttpURLConnection: void writeRequests()>-><java.lang.String: java.lang.String valueOf(long)>
<org.springframework.expression.spel.ast.QualifiedIdentifier: org.springframework.expression.TypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>-><org.springframework.security.web.header.writers.StaticHeadersWriter: java.lang.String toString()>
<java.util.stream.StreamSpliterators$UnorderedSliceSpliterator: int characteristics()>-><java.util.concurrent.ConcurrentSkipListMap$SubMap$SubMapValueIterator: int characteristics()>
<sun.util.locale.provider.LocaleResources: java.lang.String getCurrencyName(java.lang.String)>-><java.text.MessageFormat: boolean equals(java.lang.Object)>
<sun.net.www.MeteredStream: void close()>-><sun.net.httpserver.SSLStreams$InputStream: void close()>
<com.fasterxml.jackson.databind.ser.std.ToStringSerializer: java.lang.String valueToString(java.lang.Object)>-><org.springframework.security.web.server.util.matcher.PathPatternParserServerWebExchangeMatcher: java.lang.String toString()>
<reactor.util.context.Context1: boolean hasKey(java.lang.Object)>-><org.springframework.security.web.util.matcher.AntPathRequestMatcher: boolean equals(java.lang.Object)>
<org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration: org.springframework.boot.info.GitProperties gitProperties()>-><org.springframework.boot.autoconfigure.info.ProjectInfoProperties$Git: org.springframework.core.io.Resource getLocation()>
<java.util.Hashtable: java.lang.Object remove(java.lang.Object)>-><sun.net.www.protocol.https.HttpsURLConnectionImpl: boolean equals(java.lang.Object)>
<javax.security.auth.Subject: java.lang.String toString(boolean)>-><org.springframework.data.redis.connection.RedisPassword: java.lang.String toString()>
<reactor.util.context.Context1: reactor.util.context.Context put(java.lang.Object,java.lang.Object)>-><org.javaboy.vhr.model.Politicsstatus: boolean equals(java.lang.Object)>
<java.net.URLStreamHandler: void setURL(java.net.URL,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>-><java.lang.SecurityException: void <init>(java.lang.String)>
<sun.net.www.protocol.http.HttpURLConnection$12: java.lang.Object run()>-><sun.net.www.protocol.http.HttpURLConnection$12: java.lang.Boolean run()>
<java.io.DataInputStream: int read(byte[])>-><java.io.InputStream: int read(byte[],int,int)>
<org.springframework.web.context.support.WebApplicationContextUtils$SessionObjectFactory: javax.servlet.http.HttpSession getObject()>-><javax.servlet.http.HttpServletRequestWrapper: javax.servlet.http.HttpSession getSession()>
<sun.net.www.http.ChunkedInputStream: int readAhead(boolean)>-><sun.net.www.http.ChunkedInputStream: int readAheadBlocking()>
<java.util.Arrays$ArrayList: int indexOf(java.lang.Object)>-><org.springframework.security.core.userdetails.User: boolean equals(java.lang.Object)>
<org.springframework.boot.convert.StringToPeriodConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.springframework.security.web.header.Header: java.lang.String toString()>
<sun.net.www.protocol.http.HttpURLConnection: sun.net.www.protocol.http.AuthenticationInfo getServerAuthentication(sun.net.www.protocol.http.AuthenticationHeader)>-><sun.util.logging.PlatformLogger: void finest(java.lang.String)>
<org.javaboy.vhr.VhrApplication: void initBean_synthetic()>-><org.springframework.boot.autoconfigure.security.saml2.Saml2RelyingPartyRegistrationConfiguration: org.springframework.security.saml2.provider.service.registration.RelyingPartyRegistrationRepository relyingPartyRegistrationRepository(org.springframework.boot.autoconfigure.security.saml2.Saml2RelyingPartyProperties)>
<sun.misc.URLClassPath: void check(java.net.URL)>-><java.lang.String: int indexOf(java.lang.String)>
<java.io.BufferedOutputStream: void write(byte[],int,int)>-><sun.net.www.http.HttpCaptureOutputStream: void write(byte[],int,int)>
<org.apache.catalina.core.AprLifecycleListener: void init()>-><java.util.IllegalFormatConversionException: java.lang.String getMessage()>
<sun.net.www.http.HttpCaptureOutputStream: void write(byte[],int,int)>-><sun.net.httpserver.Request$WriteStream: void write(byte[],int,int)>
<sun.net.www.protocol.http.DigestAuthentication: java.lang.String computeDigest(boolean,java.lang.String,char[],java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>-><sun.net.www.protocol.http.DigestAuthentication$Parameters: boolean authQop()>
<org.springframework.boot.convert.NumberToPeriodConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><sun.net.www.protocol.https.HttpsURLConnectionImpl: java.lang.String toString()>
<org.springframework.core.convert.support.FallbackObjectToStringConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.springframework.web.cors.CorsConfiguration$OriginPattern: java.lang.String toString()>
<org.springframework.security.web.server.util.matcher.NegatedServerWebExchangeMatcher: void <init>(org.springframework.security.web.server.util.matcher.ServerWebExchangeMatcher)>-><org.springframework.util.Assert: void notNull(java.lang.Object,java.lang.String)>
<javax.security.auth.Subject: java.lang.String toString(boolean)>-><java.time.temporal.IsoFields$Field$2: java.lang.String toString()>
<java.util.Arrays$ArrayList: int indexOf(java.lang.Object)>-><org.apache.tomcat.util.buf.StringCache$CharEntry: boolean equals(java.lang.Object)>
<reactor.util.context.Context2: java.lang.Object get(java.lang.Object)>-><org.springframework.web.cors.CorsConfiguration$OriginPattern: boolean equals(java.lang.Object)>
<reactor.util.context.Context1: boolean hasKey(java.lang.Object)>-><sun.net.www.protocol.https.HttpsURLConnectionImpl: boolean equals(java.lang.Object)>
<java.util.ArrayList: boolean remove(java.lang.Object)>-><sun.net.www.protocol.https.HttpsURLConnectionImpl: boolean equals(java.lang.Object)>
<org.springframework.web.servlet.config.annotation.AsyncSupportConfigurer: void <init>()>-><java.lang.Object: void <init>()>
<org.springframework.security.core.userdetails.MapReactiveUserDetailsService: void <init>(java.util.Collection)>-><java.util.concurrent.ConcurrentHashMap: java.lang.Object put(java.lang.Object,java.lang.Object)>
<sun.net.www.protocol.http.HttpURLConnection: sun.net.www.protocol.http.AuthenticationInfo getHttpProxyAuthentication(sun.net.www.protocol.http.AuthenticationHeader)>-><sun.util.logging.PlatformLogger: boolean isLoggable(sun.util.logging.PlatformLogger$Level)>
<org.springframework.security.config.annotation.web.reactive.ServerHttpSecurityConfiguration: org.springframework.security.web.reactive.result.method.annotation.CurrentSecurityContextArgumentResolver reactiveCurrentSecurityContextArgumentResolver()>-><org.springframework.context.expression.BeanFactoryResolver: void <init>(org.springframework.beans.factory.BeanFactory)>
<sun.net.www.protocol.http.HttpURLConnection: sun.net.www.protocol.http.AuthenticationInfo getServerAuthentication(sun.net.www.protocol.http.AuthenticationHeader)>-><sun.net.www.protocol.http.DigestAuthentication: boolean setHeaders(sun.net.www.protocol.http.HttpURLConnection,sun.net.www.HeaderParser,java.lang.String)>
<java.util.concurrent.ConcurrentHashMap$Node: int hashCode()>-><org.javaboy.vhr.model.Politicsstatus: int hashCode()>
<org.flywaydb.core.internal.jdbc.DriverDataSource: void <init>(java.lang.ClassLoader,java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.flywaydb.core.api.configuration.Configuration,java.util.Properties,java.util.Map)>-><org.flywaydb.core.internal.jdbc.DriverDataSource: java.lang.String detectFallbackUser(java.lang.String)>
<org.springframework.security.config.annotation.web.configurers.HeadersConfigurer: java.util.List getHeaderWriters()>-><java.util.ArrayList: boolean addAll(java.util.Collection)>
<org.springframework.security.config.annotation.web.configurers.SessionManagementConfigurer: org.springframework.security.web.authentication.session.SessionAuthenticationStrategy getSessionAuthenticationStrategy(org.springframework.security.config.annotation.web.HttpSecurityBuilder)>-><org.springframework.security.config.annotation.web.configurers.SessionManagementConfigurer: boolean isConcurrentSessionControlEnabled()>
<java.util.Collections: boolean eq(java.lang.Object,java.lang.Object)>-><org.springframework.security.access.SecurityConfig: boolean equals(java.lang.Object)>
<java.util.HashMap$TreeNode: java.util.HashMap$TreeNode putTreeVal(java.util.HashMap,java.util.HashMap$Node[],int,java.lang.Object,java.lang.Object)>-><org.javaboy.vhr.model.JobLevel: boolean equals(java.lang.Object)>
<java.util.concurrent.ArrayBlockingQueue: boolean contains(java.lang.Object)>-><java.text.MessageFormat: boolean equals(java.lang.Object)>
<reactor.util.context.Context3: void <init>(java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object)>-><org.javaboy.vhr.model.Nation: boolean equals(java.lang.Object)>
<sun.net.www.protocol.http.DigestAuthentication: void checkResponse(java.lang.String,java.lang.String,java.lang.String)>-><sun.net.www.HeaderParser: java.lang.String findValue(java.lang.String)>
<org.apache.catalina.connector.OutputBuffer: int transfer(java.lang.String,int,int,java.nio.CharBuffer)>-><java.nio.CharBuffer: java.nio.CharBuffer put(java.lang.String,int,int)>
<java.util.Properties: void loadFromXML(java.io.InputStream)>-><sun.net.www.protocol.http.HttpURLConnection$HttpInputStream: void close()>
<java.util.Arrays: void deepToString(java.lang.Object[],java.lang.StringBuilder,java.util.Set)>-><org.springframework.http.server.DefaultPathContainer$DefaultPathSegment: java.lang.String toString()>
<java.util.stream.StreamSpliterators$SliceSpliterator$OfRef: void <init>(java.util.Spliterator,long,long)>-><java.lang.Math: long min(long,long)>
<java.util.IdentityHashMap$EntrySpliterator: boolean tryAdvance(java.util.function.Consumer)>-><java.util.stream.SliceOps$1$1: void accept(java.lang.Object)>
<org.springframework.core.convert.support.FallbackObjectToStringConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.springframework.security.web.util.matcher.NegatedRequestMatcher: java.lang.String toString()>
<sun.net.www.protocol.http.DigestAuthentication: java.lang.String computeDigest(boolean,java.lang.String,char[],java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>-><java.lang.String: boolean equalsIgnoreCase(java.lang.String)>
<java.net.AbstractPlainSocketImpl: java.lang.Object getOption(int)>-><java.net.SocketException: void <init>(java.lang.String)>
<com.fasterxml.jackson.databind.ser.std.NumberSerializer$BigDecimalAsStringSerializer: void serialize(java.lang.Object,com.fasterxml.jackson.core.JsonGenerator,com.fasterxml.jackson.databind.SerializerProvider)>-><org.springframework.amqp.rabbit.connection.AbstractConnectionFactory: java.lang.String toString()>
<java.util.stream.StreamSpliterators$SliceSpliterator$OfRef: void forEachRemaining(java.util.function.Consumer)>-><java.util.Spliterator$OfDouble: boolean tryAdvance(java.util.function.Consumer)>
<java.lang.String: java.lang.String valueOf(java.lang.Object)>-><org.springframework.security.web.server.util.matcher.MediaTypeServerWebExchangeMatcher: java.lang.String toString()>
<sun.net.www.protocol.http.HttpURLConnection: java.net.SocketPermission URLtoSocketPermission(java.net.URL)>-><java.lang.StringBuilder: void <init>()>
<java.util.zip.DeflaterOutputStream: void deflate()>-><sun.net.www.http.HttpCaptureOutputStream: void write(byte[],int,int)>
<org.javaboy.vhr.VhrApplication: org.springframework.boot.autoconfigure.mongo.MongoProperties getMongoPropertiesInstance()>-><org.springframework.boot.autoconfigure.mongo.MongoProperties: void setFieldNamingStrategy(java.lang.Class)>
<org.springframework.boot.autoconfigure.flyway.FlywayAutoConfiguration$FlywayConfiguration: void configureProperties(org.flywaydb.core.api.configuration.FluentConfiguration,org.springframework.boot.autoconfigure.flyway.FlywayProperties)>-><org.springframework.boot.autoconfigure.flyway.FlywayProperties: java.lang.Boolean getOracleSqlplus()>
<java.util.stream.StreamSpliterators$SliceSpliterator$OfRef: void <init>(java.util.Spliterator,long,long)>-><java.util.stream.StreamSpliterators$DistinctSpliterator: long estimateSize()>
<java.net.HttpConnectSocketImpl: void connect(java.net.SocketAddress,int)>-><java.net.Inet4Address: java.lang.String getHostAddress()>
<org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration: io.lettuce.core.ClientOptions createClientOptions()>-><io.lettuce.core.ClientOptions$Builder: io.lettuce.core.ClientOptions$Builder timeoutOptions(io.lettuce.core.TimeoutOptions)>
